CustomerID,SubscriptionDuration,PaymentFrequency,UsageFrequency,CustomerSupportInteractions,Churn
920,5,monthly,weekly,25,0
921,27,annually,weekly,13,0
922,7,annually,weekly,20,1
923,33,monthly,daily,13,0
924,18,annually,weekly,1,1
925,28,annually,daily,3,0
926,15,annually,weekly,28,0
927,23,annually,monthly,6,0
928,32,monthly,daily,21,0
929,9,monthly,weekly,7,1
930,30,monthly,weekly,1,0
931,29,annually,daily,7,0
932,32,annually,weekly,5,0
933,35,annually,monthly,2,1
934,18,annually,monthly,10,0
935,29,monthly,weekly,23,0
936,17,monthly,weekly,17,0
937,9,annually,weekly,16,0
938,8,monthly,weekly,12,0
939,13,annually,weekly,17,0
940,33,annually,monthly,18,1
941,21,monthly,monthly,20,0
942,12,monthly,monthly,9,0
943,30,annually,monthly,16,0
944,1,annually,monthly,6,1
945,21,monthly,weekly,19,0
946,29,annually,daily,29,1
947,14,monthly,monthly,22,0
948,5,monthly,daily,17,0
949,13,monthly,weekly,3,0
950,5,annually,monthly,4,0
951,17,monthly,daily,16,0
952,19,annually,weekly,8,0
953,31,annually,weekly,29,0
954,1,monthly,daily,29,0
955,10,monthly,weekly,6,0
956,34,annually,daily,10,0
957,13,monthly,monthly,13,0
958,7,monthly,monthly,1,0
959,31,annually,weekly,15,0
960,20,monthly,monthly,4,0
961,15,annually,weekly,3,1
962,30,annually,daily,2,0
963,18,monthly,daily,20,0
964,4,annually,monthly,5,0
965,30,monthly,monthly,17,0
966,28,annually,daily,0,0
967,4,monthly,daily,24,0
968,34,monthly,weekly,9,0
969,28,annually,monthly,10,1
970,22,annually,weekly,1,1
971,11,monthly,monthly,4,0
972,30,monthly,daily,15,0
973,30,monthly,daily,22,0
974,25,annually,daily,25,0
975,17,annually,daily,24,0
976,1,monthly,daily,5,0
977,35,annually,daily,25,0
978,14,monthly,daily,12,0
979,2,annually,monthly,3,0
980,3,monthly,monthly,8,0
981,3,monthly,monthly,22,0
982,20,annually,monthly,25,0
983,13,monthly,weekly,11,0
984,31,monthly,monthly,23,0
985,22,annually,daily,25,0
986,14,annually,weekly,10,0
987,27,monthly,daily,22,0
988,13,annually,daily,27,0
989,1,annually,weekly,26,0
990,2,annually,monthly,7,0
991,11,annually,monthly,10,0
992,33,annually,monthly,18,0
993,29,annually,weekly,1,0
994,3,monthly,daily,25,1
995,29,monthly,daily,8,0
996,2,annually,weekly,6,1
997,14,annually,weekly,0,1
998,20,monthly,weekly,9,0
999,18,monthly,monthly,2,0
1000,8,annually,monthly,4,0
1001,7,monthly,monthly,15,0
1002,10,annually,daily,17,0
1003,16,annually,monthly,10,1
1004,19,monthly,daily,21,0
1005,30,annually,weekly,24,0
1006,19,monthly,weekly,6,0
1007,3,monthly,monthly,6,1
1008,30,annually,monthly,28,0
1009,18,monthly,daily,22,0
1010,20,monthly,monthly,18,1
1011,17,annually,monthly,12,0
1012,24,monthly,daily,25,0
1013,13,annually,weekly,12,0
1014,3,monthly,monthly,27,0
1015,21,annually,weekly,14,0
1016,4,annually,weekly,15,1
1017,18,annually,monthly,8,0
1018,11,monthly,monthly,7,0
1019,28,monthly,daily,18,0
1020,5,monthly,monthly,15,0
1021,23,monthly,monthly,26,1
1022,31,annually,monthly,10,0
1023,8,monthly,daily,23,0
1024,25,monthly,weekly,25,0
1025,25,monthly,daily,3,0
1026,16,annually,monthly,15,0
1027,11,monthly,monthly,29,1
1028,20,monthly,weekly,12,0
1029,14,annually,daily,18,0
1030,19,monthly,daily,8,0
1031,8,annually,daily,10,1
1032,25,annually,monthly,10,1
1033,33,monthly,weekly,24,0
1034,17,annually,monthly,7,0
1035,27,annually,monthly,29,0
1036,17,monthly,weekly,16,0
1037,33,annually,weekly,27,0
1038,31,monthly,daily,15,0
1039,21,monthly,monthly,18,1
1040,24,annually,monthly,1,0
1041,16,annually,monthly,18,0
1042,20,annually,daily,21,0
1043,35,monthly,monthly,12,1
1044,28,monthly,weekly,28,0
1045,35,annually,monthly,5,1
1046,18,annually,monthly,15,1
1047,24,monthly,weekly,18,0
1048,28,annually,weekly,15,0
1049,14,annually,weekly,27,1
1050,24,annually,daily,13,0
1051,31,monthly,daily,17,0
1052,6,annually,daily,8,0
1053,34,annually,weekly,15,1
1054,35,annually,monthly,0,0
1055,29,monthly,daily,13,0
1056,2,annually,daily,16,0
1057,5,monthly,weekly,28,0
1058,22,annually,monthly,1,0
1059,9,annually,weekly,27,0
1060,34,monthly,weekly,1,0
1061,26,annually,monthly,23,0
1062,6,annually,weekly,29,0
1063,2,annually,weekly,16,0
1064,8,monthly,monthly,14,0
1065,2,annually,weekly,20,0
1066,2,annually,monthly,16,0
1067,8,monthly,daily,27,1
1068,26,annually,daily,5,0
1069,14,monthly,daily,24,1
1070,28,monthly,daily,21,0
1071,33,annually,weekly,22,0
1072,20,annually,monthly,24,0
1073,35,monthly,monthly,27,0
1074,17,annually,monthly,22,0
1075,4,monthly,monthly,11,0
1076,9,annually,daily,17,0
1077,20,annually,weekly,10,0
1078,1,monthly,monthly,23,0
1079,21,monthly,daily,27,0
1080,33,annually,monthly,3,0
1081,35,monthly,weekly,7,1
1082,6,monthly,monthly,24,1
1083,22,annually,daily,29,1
1084,25,annually,daily,9,0
1085,3,monthly,monthly,25,0
1086,8,annually,daily,18,1
1087,12,annually,monthly,8,0
1088,29,annually,daily,13,0
1089,32,annually,monthly,0,0
1090,2,annually,weekly,2,0
1091,17,monthly,daily,3,0
1092,19,annually,daily,4,0
1093,15,monthly,weekly,28,1
1094,22,annually,daily,19,1
1095,6,annually,weekly,8,0
1096,34,monthly,weekly,10,0
1097,3,annually,daily,11,0
1098,28,monthly,monthly,23,0
1099,20,annually,weekly,24,0
1100,16,monthly,daily,1,0
1101,8,monthly,monthly,29,0
1102,30,monthly,monthly,10,1
1103,34,monthly,weekly,4,0
1104,17,monthly,weekly,18,0
1105,25,monthly,weekly,11,0
1106,6,monthly,monthly,14,0
1107,20,annually,daily,16,0
1108,18,annually,daily,6,0
1109,33,monthly,monthly,4,0
1110,23,monthly,weekly,9,0
1111,34,monthly,weekly,17,0
1112,10,monthly,monthly,11,0
1113,6,monthly,monthly,18,0
1114,13,annually,weekly,0,0
1115,17,annually,weekly,6,0
1116,18,monthly,daily,2,1
1117,5,annually,monthly,12,1
1118,26,monthly,monthly,29,0
1119,15,annually,weekly,15,0
1120,18,annually,monthly,14,1
1121,30,annually,weekly,25,0
1122,7,annually,monthly,17,0
1123,29,monthly,daily,22,0
1124,11,annually,weekly,1,1
1125,6,monthly,weekly,21,0
1126,21,annually,daily,0,0
1127,23,annually,daily,26,0
1128,11,annually,monthly,8,1
1129,31,annually,daily,13,0
1130,15,monthly,daily,11,0
1131,2,monthly,monthly,29,0
1132,8,monthly,weekly,20,0
1133,6,annually,weekly,25,0
1134,16,annually,monthly,18,0
1135,33,monthly,weekly,13,0
1136,24,annually,daily,12,0
1137,15,monthly,daily,14,0
1138,35,monthly,weekly,10,0
1139,30,monthly,monthly,3,0
1140,26,annually,weekly,10,0
1141,5,monthly,weekly,10,0
1142,1,monthly,weekly,6,1
1143,27,monthly,daily,8,1
1144,21,annually,monthly,5,0
1145,6,monthly,daily,13,0
1146,25,annually,monthly,24,0
1147,18,annually,weekly,4,1
1148,5,monthly,monthly,8,0
1149,33,annually,weekly,6,0
1150,18,monthly,weekly,16,0
1151,9,monthly,weekly,13,0
1152,10,annually,daily,18,0
1153,32,annually,daily,7,0
1154,31,annually,monthly,19,1
1155,10,monthly,monthly,0,1
1156,33,monthly,weekly,0,1
1157,15,monthly,weekly,8,0
1158,24,annually,monthly,23,0
1159,33,annually,weekly,3,0
1160,29,monthly,daily,11,0
1161,34,monthly,monthly,15,1
1162,9,monthly,monthly,17,1
1163,3,annually,weekly,9,1
1164,18,monthly,monthly,0,0
1165,16,annually,weekly,19,0
1166,4,annually,weekly,13,0
1167,22,monthly,monthly,29,0
1168,30,annually,daily,24,0
1169,23,annually,monthly,7,0
1170,19,annually,weekly,24,0
1171,8,monthly,daily,1,0
1172,27,annually,daily,4,1
1173,5,monthly,monthly,4,0
1174,26,annually,weekly,3,0
1175,27,monthly,daily,6,0
1176,20,annually,daily,16,0
1177,15,monthly,monthly,4,0
1178,19,annually,weekly,3,0
1179,33,monthly,weekly,12,0
1180,28,annually,monthly,13,0
1181,21,annually,monthly,15,0
1182,4,annually,monthly,25,0
1183,19,annually,weekly,21,0
1184,14,annually,weekly,27,0
1185,32,annually,daily,13,0
1186,34,annually,daily,11,0
1187,19,monthly,daily,7,0
1188,13,annually,daily,14,0
1189,28,monthly,monthly,24,0
1190,35,monthly,monthly,9,0
1191,8,annually,daily,8,0
1192,31,monthly,monthly,9,0
1193,17,annually,weekly,13,1
1194,2,monthly,weekly,7,0
1195,25,monthly,weekly,29,0
1196,17,monthly,daily,21,0
1197,28,monthly,weekly,2,0
1198,25,monthly,weekly,13,0
1199,13,annually,weekly,0,0
1200,5,annually,daily,29,0
1201,15,annually,monthly,2,0
1202,11,annually,weekly,2,0
1203,28,monthly,weekly,25,0
1204,15,annually,monthly,6,0
1205,14,annually,daily,19,1
1206,5,monthly,weekly,0,0
1207,23,annually,daily,11,0
1208,16,annually,weekly,22,0
1209,30,annually,weekly,8,1
1210,15,monthly,monthly,15,0
1211,26,annually,weekly,25,0
1212,12,annually,weekly,27,0
1213,32,annually,weekly,14,0
1214,28,annually,weekly,29,0
1215,23,monthly,daily,27,0
1216,21,annually,weekly,21,0
1217,3,annually,daily,28,0
1218,26,monthly,daily,19,0
1219,1,monthly,daily,12,0
1220,32,monthly,daily,16,0
1221,7,monthly,monthly,26,0
1222,19,annually,weekly,16,0
1223,23,annually,daily,22,1
1224,26,monthly,monthly,4,0
1225,14,monthly,monthly,13,1
1226,13,annually,monthly,25,0
1227,20,annually,daily,29,0
1228,32,annually,daily,5,0
1229,29,monthly,monthly,0,0
1230,20,monthly,weekly,18,0
1231,26,annually,weekly,21,0
1232,30,annually,monthly,11,0
1233,29,annually,weekly,20,0
1234,11,monthly,monthly,1,1
1235,21,monthly,monthly,12,0
1236,18,monthly,monthly,4,0
1237,1,annually,weekly,26,0
1238,35,annually,daily,3,0
1239,2,annually,monthly,20,1
1240,23,annually,monthly,11,0
1241,23,monthly,daily,22,0
1242,29,monthly,daily,13,0
1243,2,annually,daily,12,0
1244,22,monthly,monthly,24,0
1245,3,monthly,daily,14,1
1246,33,annually,daily,12,1
1247,7,annually,weekly,2,0
1248,24,monthly,monthly,16,1
1249,19,annually,weekly,17,0
1250,26,monthly,weekly,28,0
1251,16,monthly,weekly,28,0
1252,28,annually,weekly,28,1
1253,22,annually,weekly,3,1
1254,2,monthly,daily,28,0
1255,10,monthly,monthly,27,0
1256,18,monthly,daily,4,0
1257,12,annually,daily,28,0
1258,1,annually,daily,13,0
1259,4,annually,monthly,5,0
1260,21,annually,weekly,10,0
1261,20,monthly,daily,22,0
1262,6,monthly,monthly,9,0
1263,21,monthly,weekly,2,0
1264,5,annually,weekly,23,1
1265,17,annually,daily,28,1
1266,17,monthly,weekly,25,0
1267,6,monthly,weekly,3,1
1268,33,monthly,daily,1,0
1269,23,annually,weekly,7,0
1270,4,annually,monthly,4,0
1271,9,annually,weekly,14,0
1272,29,annually,monthly,16,1
1273,11,annually,monthly,18,0
1274,29,monthly,monthly,18,0
1275,32,monthly,monthly,6,1
1276,12,monthly,daily,25,0
1277,35,annually,daily,27,0
1278,28,monthly,daily,11,1
1279,8,annually,weekly,25,0
1280,6,annually,weekly,10,0
1281,10,monthly,daily,17,0
1282,25,monthly,daily,7,0
1283,13,monthly,weekly,26,0
1284,34,annually,daily,6,0
1285,15,annually,daily,12,1
1286,16,annually,daily,16,0
1287,5,annually,weekly,25,0
1288,23,annually,weekly,28,0
1289,3,monthly,weekly,10,0
1290,8,annually,daily,24,0
1291,9,monthly,monthly,23,1
1292,6,annually,daily,5,0
1293,16,monthly,monthly,9,1
1294,16,monthly,weekly,22,0
1295,26,annually,daily,6,0
1296,23,annually,daily,26,0
1297,26,annually,monthly,15,1
1298,26,annually,monthly,1,1
1299,20,monthly,weekly,29,0
1300,30,annually,daily,13,0
1301,10,monthly,daily,2,0
1302,12,annually,weekly,13,0
1303,27,monthly,daily,21,0
1304,19,annually,daily,29,0
1305,9,annually,monthly,22,0
1306,2,annually,weekly,23,1
1307,11,annually,daily,18,0
1308,11,annually,monthly,8,0
1309,25,monthly,monthly,16,0
1310,32,monthly,monthly,10,1
1311,28,annually,monthly,12,1
1312,14,annually,monthly,8,0
1313,15,annually,weekly,6,0
1314,6,monthly,monthly,11,1
1315,24,annually,weekly,13,0
1316,12,monthly,daily,15,0
1317,25,monthly,monthly,12,1
1318,18,annually,daily,12,0
1319,22,monthly,monthly,13,0
1320,31,annually,monthly,25,0
1321,19,monthly,daily,0,0
1322,26,annually,monthly,4,0
1323,30,annually,daily,20,0
1324,32,monthly,daily,21,0
1325,12,monthly,weekly,14,0
1326,15,annually,monthly,5,0
1327,33,monthly,daily,25,0
1328,2,annually,monthly,16,0
1329,2,monthly,weekly,29,0
1330,26,annually,daily,4,0
1331,13,monthly,daily,10,1
1332,9,monthly,monthly,17,0
1333,13,annually,weekly,12,0
1334,25,monthly,monthly,22,0
1335,20,annually,weekly,27,0
1336,4,monthly,weekly,0,0
1337,11,annually,monthly,14,0
1338,8,monthly,daily,3,0
1339,29,annually,weekly,16,0
1340,15,annually,daily,2,0
1341,9,annually,weekly,26,0
1342,18,monthly,monthly,27,0
1343,24,monthly,monthly,19,0
1344,13,monthly,weekly,1,0
1345,8,annually,daily,22,0
1346,31,monthly,weekly,4,0
1347,20,monthly,monthly,28,0
1348,2,annually,daily,2,0
1349,19,annually,weekly,24,1
1350,15,annually,daily,20,0
1351,26,monthly,daily,26,1
1352,9,monthly,monthly,10,0
1353,35,monthly,daily,3,0
1354,27,monthly,monthly,26,0
1355,12,annually,weekly,14,0
1356,12,annually,weekly,0,0
1357,13,annually,monthly,15,0
1358,18,annually,daily,13,0
1359,32,monthly,daily,5,1
1360,11,annually,daily,5,0
1361,11,monthly,daily,5,0
1362,12,annually,weekly,27,0
1363,30,monthly,daily,7,0
1364,35,monthly,daily,26,1
1365,11,monthly,monthly,20,0
1366,13,monthly,monthly,23,0
1367,11,annually,weekly,6,0
1368,3,monthly,daily,12,0
1369,12,monthly,weekly,29,0
1370,28,monthly,weekly,28,1
1371,4,annually,weekly,12,0
1372,17,annually,daily,26,0
1373,1,monthly,monthly,23,0
1374,14,monthly,weekly,8,0
1375,5,monthly,weekly,3,0
1376,4,annually,weekly,25,0
1377,20,annually,weekly,10,0
1378,18,monthly,monthly,29,0
1379,17,monthly,weekly,4,0
1380,8,monthly,monthly,20,0
1381,25,monthly,monthly,0,1
1382,12,monthly,daily,20,0
1383,23,annually,weekly,14,0
1384,28,monthly,daily,10,0
1385,3,annually,daily,23,0
1386,9,monthly,daily,0,0
1387,9,monthly,weekly,8,0
1388,26,monthly,monthly,18,0
1389,34,annually,weekly,12,0
1390,25,annually,monthly,3,0
1391,22,annually,weekly,11,0
1392,5,annually,weekly,8,0
1393,32,monthly,daily,29,0
1394,12,monthly,daily,0,1
1395,8,annually,daily,16,0
1396,23,monthly,weekly,26,0
1397,32,annually,monthly,17,0
1398,10,annually,daily,0,0
1399,19,annually,daily,21,0
1400,24,monthly,daily,10,1
1401,20,monthly,monthly,26,0
1402,26,annually,daily,1,0
1403,6,annually,daily,12,0
1404,26,annually,monthly,11,0
1405,25,monthly,monthly,6,0
1406,27,monthly,monthly,22,0
1407,33,annually,daily,23,0
1408,31,annually,daily,28,0
1409,15,annually,daily,19,0
1410,8,annually,daily,7,0
1411,33,annually,weekly,18,0
1412,2,annually,monthly,13,0
1413,27,annually,monthly,15,0
1414,16,annually,daily,0,1
1415,5,monthly,daily,29,0
1416,11,annually,daily,22,0
1417,22,annually,daily,21,0
1418,31,monthly,weekly,10,0
1419,23,monthly,daily,0,0
1420,1,annually,daily,12,0
1421,18,annually,weekly,26,1
1422,13,annually,weekly,23,0
1423,28,annually,daily,12,0
1424,23,annually,monthly,26,0
1425,32,monthly,monthly,18,0
1426,35,annually,monthly,26,0
1427,35,monthly,daily,14,0
1428,5,monthly,weekly,24,0
1429,20,annually,monthly,25,0
1430,18,annually,daily,27,1
1431,7,monthly,monthly,27,0
1432,7,annually,monthly,5,0
1433,10,monthly,weekly,21,1
1434,29,monthly,weekly,2,0
1435,14,annually,daily,26,0
1436,10,monthly,weekly,13,1
1437,22,annually,weekly,19,0
1438,3,monthly,weekly,14,0
1439,10,annually,monthly,17,0
1440,29,monthly,daily,8,0
1441,1,annually,monthly,4,0
1442,11,annually,weekly,24,0
1443,14,annually,daily,25,0
1444,3,annually,daily,8,0
1445,8,monthly,weekly,14,0
1446,24,monthly,monthly,7,0
1447,31,monthly,weekly,17,0
1448,18,monthly,weekly,2,0
1449,4,monthly,weekly,13,0
1450,35,annually,weekly,21,0
1451,17,monthly,daily,26,0
1452,19,monthly,daily,11,0
1453,19,annually,monthly,15,1
1454,29,monthly,monthly,6,0
1455,27,monthly,monthly,1,1
1456,6,annually,monthly,10,0
1457,29,monthly,monthly,28,0
1458,20,monthly,daily,2,1
1459,11,annually,weekly,24,0
1460,11,annually,daily,23,1
1461,10,annually,weekly,28,0
1462,28,monthly,weekly,18,0
1463,12,annually,monthly,12,0
1464,33,annually,monthly,19,0
1465,32,monthly,weekly,25,0
1466,23,annually,monthly,18,0
1467,28,monthly,monthly,10,0
1468,22,monthly,daily,19,0
1469,34,monthly,weekly,12,1
1470,24,monthly,weekly,23,0
1471,24,monthly,weekly,17,1
1472,9,annually,monthly,16,0
1473,16,monthly,monthly,3,0
1474,2,monthly,weekly,21,0
1475,31,monthly,daily,16,0
1476,1,annually,daily,18,1
1477,20,monthly,daily,11,1
1478,7,monthly,daily,18,0
1479,30,annually,weekly,13,0
1480,4,annually,weekly,6,0
1481,32,monthly,daily,0,0
1482,30,monthly,daily,23,0
1483,17,annually,weekly,12,1
1484,4,monthly,daily,12,0
1485,27,annually,daily,22,0
1486,7,monthly,daily,23,0
1487,12,monthly,monthly,1,0
1488,18,monthly,weekly,14,1
1489,4,annually,weekly,26,1
1490,21,monthly,monthly,18,0
1491,28,monthly,daily,21,0
1492,29,monthly,daily,6,1
1493,15,annually,daily,6,0
1494,15,annually,weekly,20,0
1495,17,annually,daily,17,0
1496,28,annually,daily,27,0
1497,24,annually,monthly,27,1
1498,21,monthly,weekly,13,0
1499,24,monthly,daily,3,0
1500,35,annually,daily,14,0
1501,33,annually,daily,26,1
1502,2,annually,weekly,26,0
1503,23,monthly,weekly,28,0
1504,22,monthly,daily,6,0
1505,5,annually,daily,23,1
1506,25,annually,weekly,6,0
1507,23,annually,daily,14,0
1508,18,annually,daily,4,1
1509,27,monthly,weekly,1,0
1510,9,monthly,daily,11,0
1511,6,annually,weekly,19,1
1512,34,monthly,weekly,14,0
1513,23,monthly,weekly,7,0
1514,19,annually,weekly,26,0
1515,11,monthly,monthly,28,0
1516,30,annually,monthly,26,0
1517,12,annually,monthly,21,0
1518,31,monthly,daily,0,0
1519,8,annually,daily,27,1
1520,31,annually,weekly,4,0
1521,22,annually,monthly,3,0
1522,8,annually,monthly,20,0
1523,26,annually,daily,15,0
1524,20,monthly,monthly,1,0
1525,26,monthly,weekly,25,0
1526,4,annually,weekly,20,0
1527,21,annually,daily,2,0
1528,20,annually,daily,15,1
1529,34,annually,monthly,0,0
1530,26,annually,weekly,13,1
1531,8,monthly,weekly,19,0
1532,21,annually,daily,19,0
1533,35,annually,weekly,15,1
1534,17,monthly,weekly,28,0
1535,34,annually,monthly,4,0
1536,34,annually,daily,10,0
1537,2,annually,monthly,9,0
1538,10,annually,daily,22,0
1539,24,annually,daily,2,0
1540,5,annually,monthly,10,1
1541,25,monthly,weekly,15,0
1542,7,monthly,monthly,13,0
1543,34,monthly,monthly,16,1
1544,25,monthly,monthly,12,0
1545,11,annually,monthly,9,0
1546,30,monthly,weekly,28,0
1547,29,annually,weekly,7,0
1548,25,annually,daily,1,0
1549,4,monthly,daily,0,0
1550,19,annually,daily,6,0
1551,22,monthly,daily,20,0
1552,7,monthly,daily,4,0
1553,21,annually,weekly,1,0
1554,22,annually,monthly,25,1
1555,28,monthly,daily,10,0
1556,27,annually,monthly,4,0
1557,26,annually,weekly,5,0
1558,1,annually,weekly,10,0
1559,4,annually,weekly,21,0
1560,8,monthly,monthly,28,0
1561,17,annually,monthly,21,0
1562,12,annually,daily,7,1
1563,12,annually,weekly,11,0
1564,3,annually,monthly,16,0
1565,6,monthly,monthly,20,0
1566,18,monthly,monthly,0,0
1567,15,annually,daily,24,0
1568,6,annually,daily,26,0
1569,15,annually,daily,16,0
1570,18,monthly,monthly,6,0
1571,31,annually,daily,8,0
1572,35,monthly,monthly,3,0
1573,4,annually,monthly,7,0
1574,1,annually,weekly,19,0
1575,30,monthly,daily,16,0
1576,1,monthly,weekly,25,0
1577,18,monthly,daily,16,0
1578,30,monthly,daily,12,0
1579,28,monthly,daily,8,0
1580,35,annually,monthly,25,0
1581,22,monthly,weekly,10,1
1582,31,annually,weekly,3,0
1583,18,annually,monthly,6,0
1584,16,monthly,weekly,4,0
1585,2,monthly,weekly,4,0
1586,16,annually,weekly,22,0
1587,23,monthly,weekly,24,0
1588,18,monthly,daily,21,0
1589,23,monthly,monthly,5,0
1590,14,annually,daily,12,0
1591,3,annually,monthly,21,0
1592,12,monthly,weekly,5,0
